Share Names,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover in Lacs,Deliverable Qty,% Dly Qt to Traded Qty
Share43,20-Nov-15,243.9,245.1,246.25,240.75,241.9,242.75,244.39,21549,5266325.65,13274,61.6
Share43,23-Nov-15,242.75,240.25,245,240.25,240.3,241.5,242.39,15336,3717273.85,9603,62.62
Share43,24-Nov-15,241.5,241.75,243.6,240,243,242.95,242.62,82265,19958981.35,70388,85.56
Share43,26-Nov-15,242.95,243.25,247.75,242,242.7,243.05,244.12,40439,9871997.15,27477,67.95
Share43,27-Nov-15,243.05,241,245,241,242.05,243.25,243.31,18652,4538274.95,13044,69.93
Share43,30-Nov-15,243.25,241.6,243.1,237.2,239,239.5,240,295592,70942963.7,282449,95.55
Share43,1-Dec-15,239.5,238.5,241.75,238,239,238,238.08,434927,103547385.7,426177,97.99
Share43,2-Dec-15,238,236,240,236,239.5,238.9,238.56,23153,5523438.3,14509,62.67
Share43,3-Dec-15,238.9,239.5,240,235.25,235.45,236.5,237.93,27448,6530730.65,14844,54.08
Share43,4-Dec-15,236.5,235.2,238.1,230.6,233.9,232.75,234.69,50249,11792989.2,39580,78.77
Share43,7-Dec-15,232.75,231,247.35,231,241.85,242.05,241.44,78485,18949459.3,39282,50.05
Share43,8-Dec-15,242.05,240.05,245.05,235.25,237.1,237.4,241.36,15358,3706854.25,7771,50.6
Share43,9-Dec-15,237.4,234.25,237.45,228.5,231.6,231.45,232.78,24762,5764197.2,17806,71.91
Share43,10-Dec-15,231.45,232.35,234,227,233.65,233,232.97,14796,3447078.5,10582,71.52
Share43,11-Dec-15,233,231.05,237.95,230,235.5,235.05,232.47,30087,6994449,23451,77.94
Share43,14-Dec-15,235.05,230,239,230,236.5,235.2,235.03,187689,44113183.8,179988,95.9
Share43,15-Dec-15,235.2,234,241.95,230.45,238,238,237.97,25844,6150071.35,18032,69.77
Share43,16-Dec-15,238,239.05,242.85,235.1,238,238.25,238.97,9584,2290251.4,6027,62.89
Share43,17-Dec-15,238.25,234.25,246.95,234.25,243,244.45,240.71,125435,30193338.2,115240,91.87
Share43,18-Dec-15,244.45,239.65,248.55,239.5,242,242.7,244.15,50525,12335868.45,36750,72.74
Share43,21-Dec-15,242.7,236.55,259.5,236.55,244.7,244.1,250.17,86142,21550535.05,45069,52.32
Share43,22-Dec-15,244.1,241.3,248.1,239,239,240.3,243.3,28219,6865657.95,22124,78.4
Share43,23-Dec-15,240.3,241.15,245,239.25,242.05,243.3,243.94,72385,17657911.85,44909,62.04
Share43,24-Dec-15,243.3,245,247.5,242.5,243.95,243.65,244.42,41866,10232894.55,30291,72.35
Share43,28-Dec-15,243.65,248,248,243.45,243.5,243.9,244.92,26877,6582663.4,20251,75.35
Share43,29-Dec-15,243.9,243.95,246.8,241,242,242.45,243.92,83976,20483143.5,79475,94.64
Share43,30-Dec-15,242.45,243.55,245.65,241.25,242.45,242.4,243.81,13230,3225593.6,9970,75.36
Share43,31-Dec-15,242.4,243.05,244.5,240,240.45,241,241.76,10514,2541819.2,6927,65.88
Share43,1-Jan-16,241,238.15,245.5,238,243.3,243.65,242.98,14026,3408033.8,10335,73.68
Share43,4-Jan-16,243.65,246.95,246.95,240,242.6,241.2,243.11,16861,4099028.6,10140,60.14
Share43,5-Jan-16,241.2,240.3,244.4,236.35,242.5,242.2,242.5,10041,2434900.15,7130,71.01
Share43,6-Jan-16,242.2,239.05,251.7,239,242.8,242.35,247.08,50472,12470686.35,32146,63.69
Share43,7-Jan-16,242.35,241.55,242,235.05,235.1,236.6,238.19,30818,7340494.75,21182,68.73
Share43,8-Jan-16,236.6,235.15,244,231.85,239.9,239.7,239.93,24155,5795556.15,15249,63.13
Share43,11-Jan-16,239.7,234.05,241,232.5,236,236.7,237.88,13075,3110320.7,5711,43.68
Share43,12-Jan-16,236.7,243.75,247,228,228.65,229.65,232.49,31806,7394541.2,21762,68.42
Share43,13-Jan-16,229.65,234.35,234.35,223,225,225.35,226.68,35207,7980796.8,29288,83.19
Share43,14-Jan-16,225.35,223,228,218.55,227,226.6,225.82,17392,3927409.85,10534,60.57
Share43,15-Jan-16,226.6,228.75,230,224.25,226.05,226.45,226.97,26778,6077818.85,19250,71.89
Share43,18-Jan-16,226.45,223.05,226.55,207.7,220.5,219.35,217.92,38019,8285198.35,28044,73.76
Share43,19-Jan-16,219.35,216.05,226.9,215.25,220.6,222.1,221.44,14878,3294522.65,9654,64.89
Share43,20-Jan-16,222.1,220,222.9,213.4,222.9,220.6,217.16,71891,15611988.6,58811,81.81
Share43,21-Jan-16,220.6,221.95,233.6,218,221,222.15,223.33,18666,4168723.5,6423,34.41
Share43,22-Jan-16,222.15,225,228,222,222.4,223.4,225.56,9574,2159495.7,4423,46.2
Share43,25-Jan-16,223.4,222.45,228.75,222.1,228,226.45,225.99,11073,2502418.65,6957,62.83
Share43,27-Jan-16,226.45,224.3,228.7,223.2,224,224.1,225.74,90646,20462000.65,86039,94.92
Share43,28-Jan-16,224.1,225.05,228.75,223.25,224.9,224.45,224.19,6985,1565961.7,3426,49.05
Share43,29-Jan-16,224.45,223.05,231.5,223,226.5,226.4,227.14,12624,2867451,6866,54.39
Share43,1-Feb-16,226.4,232,237,229.1,230.2,230.4,232.88,38548,8977157.1,11305,29.33
Share43,2-Feb-16,230.4,231,232.8,225.15,225.9,226.75,228.97,8997,2060074.6,4876,54.2
Share43,3-Feb-16,226.75,222.2,228.5,218.35,219.05,221.1,223.63,10000,2236279.05,5012,50.12
Share43,4-Feb-16,221.1,225.5,225.55,220.3,220.65,221.25,221.75,16178,3587530.2,11855,73.28
Share43,5-Feb-16,221.25,221.05,225.6,221,222.1,222.95,223.33,13477,3009780.7,7086,52.58
Share43,8-Feb-16,222.95,224.05,226.4,221.5,224.5,225.1,224.96,9317,2095945.75,5301,56.9
Share43,9-Feb-16,225.1,224.9,225.05,221,221.05,221.45,222.33,7240,1609670.15,4207,58.11
Share43,10-Feb-16,221.45,221.9,221.9,215.6,220,220.05,219,9830,2152776.25,6213,63.2
Share43,11-Feb-16,220.05,217.55,222.5,208,221.25,221.25,219.38,68079,14934983.15,54505,80.06
Share43,12-Feb-16,221.25,220.3,235.7,210,220,221.9,224.55,202517,45476032.6,184020,90.87
Share43,15-Feb-16,221.9,223.95,228.5,223,226.2,226.85,226.08,11718,2649233.05,8649,73.81
Share43,16-Feb-16,226.85,225.15,227.9,225.1,226,225.75,226.07,3444,778571.35,3185,92.48
Share43,17-Feb-16,225.75,221.2,227.05,220,223.75,222.8,221.54,4213,933342.3,2647,62.83
Share43,18-Feb-16,222.8,220.55,229.95,220.55,226.35,226.1,225.66,19357,4368054.2,17417,89.98
Share43,19-Feb-16,226.1,221.55,227,221.55,222,222.8,223.74,3678,822914.15,2054,55.85
Share43,22-Feb-16,222.8,225,225,221,221,221.4,222.72,3783,842551.75,3133,82.82
Share43,23-Feb-16,221.4,221.15,224.05,215.1,223,219.5,218.63,5390,1178424.5,3890,72.17
Share43,24-Feb-16,219.5,216.25,219.85,208,211.95,209.75,215.83,211798,45712022.35,209830,99.07
Share43,25-Feb-16,209.75,209.2,211.5,203,209.75,207.65,206.04,10560,2175824.55,7040,66.67
Share43,26-Feb-16,207.65,210.95,210.95,205.15,209,208.25,207.96,5457,1134853.6,4421,81.02
Share43,29-Feb-16,208.25,209,227,203,204,205.75,206.14,16486,3398455.6,8410,51.01
Share43,1-Mar-16,205.75,208,215.8,202.85,215.05,214.6,211.32,23211,4904942.85,13058,56.26
Share43,2-Mar-16,214.6,211,229.9,211,222,221.9,223.52,17499,3911377.35,10158,58.05
Share43,3-Mar-16,221.9,220.15,227.75,219.05,226.95,226.35,224.85,25358,5701671.4,16472,64.96
Share43,4-Mar-16,226.35,226.7,230,224.05,227,227.75,227.72,12145,2765651.95,9041,74.44
Share43,8-Mar-16,227.75,229.4,232.7,227.1,229,229.75,229.23,9868,2262006.25,6353,64.38
Share43,9-Mar-16,229.75,225.55,232.7,225.5,231,231.15,231.04,6579,1519981.15,4901,74.49
Share43,10-Mar-16,231.15,229.55,229.55,226,228.45,226.85,228.3,5883,1343079.65,4956,84.24
Share43,11-Mar-16,226.85,227.35,230.3,227,228.5,228.15,228.84,15823,3620994.4,14221,89.88
Share43,14-Mar-16,228.15,228,230.8,227.5,227.6,227.95,229.44,6861,1574207.8,4903,71.46
Share43,15-Mar-16,227.95,226.35,229.75,218.65,219,220.05,221.33,13435,2973545.4,10573,78.7
Share43,16-Mar-16,220.05,222.5,223.9,215.05,220.7,220.8,219.56,6909,1516909.75,4930,71.36
Share43,17-Mar-16,220.8,224.95,225,218,221,219.65,220.48,5631,1241495.45,3185,56.56
Share43,18-Mar-16,219.65,223.8,223.85,220,221.25,220.85,220.97,11076,2447509.1,9155,82.66
Share43,21-Mar-16,220.85,222.9,229.45,220,229.4,227.8,223.08,28077,6263555.05,24065,85.71
Share43,22-Mar-16,227.8,227.8,230,223,224,224.4,224.73,14741,3312680.8,12126,82.26
Share43,23-Mar-16,224.4,224.05,226.7,222.2,224,224.25,225.06,5038,1133854.55,3612,71.7
Share43,28-Mar-16,224.25,222.1,225.8,220,222.1,222.6,222.42,14597,3246627.9,12929,88.57
Share43,29-Mar-16,222.6,223.95,223.95,215.05,222.95,219.9,219.24,17835,3910103.65,11837,66.37
Share43,30-Mar-16,219.9,223.6,230.4,223,225.5,226.7,228.38,18479,4220322.95,15468,83.71
Share43,31-Mar-16,226.7,229.7,242.3,227.1,234,235,235.94,83090,19604069.85,41895,50.42
Share43,1-Apr-16,235,233.65,241.7,233.65,241.7,240,237.35,12611,2993276.75,9202,72.97
Share43,4-Apr-16,240,240,244,230,234.2,230.05,230.36,412606,95049057.45,406895,98.62
Share43,5-Apr-16,230.05,230.65,241.75,230.65,241,239.85,238.05,13518,3217897.85,7299,53.99
Share43,6-Apr-16,239.85,245,253,237.3,251,250.1,248.86,33330,8294582.6,25168,75.51
Share43,7-Apr-16,250.1,252.1,254.7,244.6,248,248.35,250.01,8536,2134090.65,6067,71.08
Share43,8-Apr-16,248.35,244.7,250,242,244,243.6,245.65,9076,2229554.35,6981,76.92
Share43,11-Apr-16,243.6,241.05,262,241,259.1,259.1,256.38,66205,16973430.5,34943,52.78
Share43,12-Apr-16,259.1,267,277,265,277,275.45,270.59,228697,61882337.05,60789,26.58
Share43,13-Apr-16,275.45,283,286.8,273,273,276.4,280.84,75064,21081024,32470,43.26
Share43,18-Apr-16,276.4,274,282.85,270.1,277.8,278.9,277.51,40801,11322671.65,21761,53.33
Share43,20-Apr-16,278.9,276.5,283.35,275.15,278.05,278.6,279.04,39395,10992782.65,24200,61.43
Share43,21-Apr-16,278.6,280,286,273.1,273.1,274.4,279.37,54234,15151253.1,31482,58.05
Share43,22-Apr-16,274.4,272.05,275.1,270,270,270.45,272.27,6137,1670928.9,3736,60.88
Share43,25-Apr-16,270.45,266.1,285.65,263.3,263.3,264.85,271.45,59606,16180314.7,29686,49.8
Share43,26-Apr-16,264.85,267.5,269.85,261.5,261.8,262.25,265.07,32886,8716959.95,19921,60.58
Share43,27-Apr-16,262.25,260.1,276,259.25,263,261.95,267.32,56907,15212507.9,18118,31.84
Share43,28-Apr-16,261.95,263,268.8,263,268.8,268.2,267.57,17635,4718597.15,15386,87.25
Share43,29-Apr-16,268.2,268.15,270.95,262.35,264,264.65,266.5,13675,3644344.25,8444,61.75
Share43,2-May-16,264.65,264,274,260.1,266.6,266.3,267.74,12985,3476625.6,8053,62.02
Share43,3-May-16,266.3,267.15,271,267,270,269.2,268.7,22259,5980915.15,19898,89.39
Share43,4-May-16,269.2,264.2,269.75,264.2,268,268,267.19,12260,3275804.6,10682,87.13
Share43,5-May-16,268,269.2,272,265.5,270.1,269.65,269.87,57276,15456823.9,38347,66.95
Share43,6-May-16,269.65,268.85,270.6,266.85,270.6,270.05,269.6,12884,3473568.95,11425,88.68
Share43,9-May-16,270.05,271,275,269.2,271.45,272.05,272.25,14892,4054318.45,10480,70.37
Share43,10-May-16,272.05,273,282,270,280,280.1,277.94,45635,12683937.45,37113,81.33
Share43,11-May-16,280.1,277,282,274.95,282,281.2,280.03,10982,3075253.6,8969,81.67
Share43,12-May-16,281.2,283.7,300.5,282,288.5,288.4,293.18,94497,27704579.1,36131,38.24
Share43,13-May-16,288.4,290,300.2,285.25,294.4,295,295.74,58613,17334333.75,25205,43
Share43,16-May-16,295,298,299.8,291.1,299,295.15,294.76,12235,3606375.55,6927,56.62
Share43,17-May-16,295.15,297.9,307,294,301,300.05,301.9,338245,102116189.6,311078,91.97
Share43,18-May-16,300.05,301,307.65,301,306,305.35,304.76,25873,7884971.2,14127,54.6
Share43,19-May-16,305.35,306,309.7,295.5,298,299.1,302.92,24766,7502113.75,15767,63.66
Share43,20-May-16,299.1,300,300.05,288,289.7,289.3,291.44,16454,4795358.05,13376,81.29
Share43,23-May-16,289.3,289.3,297.6,281.5,282,282.35,285.9,13793,3943392.35,9288,67.34
Share43,24-May-16,282.35,280.5,284.9,276,279,279.65,280.11,6918,1937825.1,4802,69.41
Share43,25-May-16,279.65,282.6,292.9,282.2,292.9,290.4,288.52,21175,6109323.5,10036,47.4
Share43,26-May-16,290.4,309.8,348.45,309.8,348.45,348.45,340.21,483845,164608986.2,211310,43.67
Share43,27-May-16,348.45,374,374,339.1,346.25,349.15,353.8,426067,150740723.5,128414,30.14
Share43,30-May-16,349.15,342.5,361.9,337,353,352.9,349.92,137041,47953772.5,35239,25.71
Share43,31-May-16,352.9,354,363.3,348,354.1,357.65,356.74,70557,25170840.65,24988,35.42
Share43,1-Jun-16,357.65,360,362.2,351,361.8,360.6,359.3,53491,19219233.15,32470,60.7
Share43,2-Jun-16,360.6,358.9,363.3,355,361.9,361.7,359.69,42676,15350341.7,29730,69.66
Share43,3-Jun-16,361.7,360,386,358.95,374,375.4,375.74,285998,107459689.9,105472,36.88
Share43,6-Jun-16,375.4,375,385.4,375,381.1,382.45,380.07,60098,22841482.3,29259,48.69
Share43,7-Jun-16,382.45,383.2,396.8,379.95,384,384.9,389.62,138071,53795472.35,45718,33.11
Share43,8-Jun-16,384.9,387.5,395.5,380,380,380.65,386.73,54363,21023624.05,22404,41.21
Share43,9-Jun-16,380.65,383.55,386.8,374,375.5,375.7,380.19,40700,15473845.85,16743,41.14
Share43,10-Jun-16,375.7,370.6,382.75,368.25,369,370.55,373.84,40472,15130156.85,21482,53.08
Share43,13-Jun-16,370.55,366.05,385.9,366.05,373,373.25,377.77,64514,24371766.15,20248,31.39
Share43,14-Jun-16,373.25,376.05,379,370.05,372,372.95,374.11,31076,11625881.75,10860,34.95
Share43,15-Jun-16,372.95,376.75,403.8,373.7,380,381.1,390.19,221926,86593490.45,69143,31.16
Share43,16-Jun-16,381.1,382,386,371,372,372.3,375.6,62093,23322426.25,40741,65.61
Share43,17-Jun-16,372.3,377.5,393.55,373.5,389,390.1,385.55,144890,55862970.05,81477,56.23
Share43,20-Jun-16,390.1,388.5,408.75,383,399,400.45,401.72,245443,98599699.35,102034,41.57
Share43,21-Jun-16,400.45,400,408,390,390,390.6,396.9,55322,21957080.2,29688,53.66
Share43,22-Jun-16,390.6,385.5,396.6,383.5,388.25,388.2,389.5,37901,14762441,18471,48.73
Share43,23-Jun-16,388.2,389,393,381.1,381.1,382.8,385.04,26257,10110047.1,18038,68.7
Share43,24-Jun-16,382.8,377.25,379.9,352.1,378.05,375.15,365.63,119371,43646001.15,58479,48.99
Share43,27-Jun-16,375.15,377,393.75,375.25,385,385.45,385.26,91369,35200788.5,46282,50.65
Share43,28-Jun-16,385.45,389.95,396.2,386,390,391.15,392.95,60927,23941253.85,27817,45.66
Share43,29-Jun-16,391.15,394.05,400.2,389.55,392,393,395.78,59487,23544033.1,24105,40.52
Share43,30-Jun-16,393,397.85,400,389.1,389.1,390.95,394.89,34730,13714453.5,18769,54.04
Share43,1-Jul-16,390.95,393.05,399,384,387,386.45,388.66,28404,11039537.5,18304,64.44
Share43,4-Jul-16,386.45,390,400,388.2,393.05,393.3,394.57,70131,27671661.3,36837,52.53
Share43,5-Jul-16,393.3,394.65,395.35,385.15,385.15,387.75,390.02,108486,42311501.65,79715,73.48
Share43,7-Jul-16,387.75,386.5,390.75,379.1,381.55,382.85,385.43,27389,10556625.5,15848,57.86
Share43,8-Jul-16,382.85,383,384.8,373.4,376,375.65,379.22,32142,12188892.05,27199,84.62
Share43,11-Jul-16,375.65,380.45,385.7,377.25,382.95,382.4,383.35,26925,10321717.4,19467,72.3
Share43,12-Jul-16,382.4,385.9,385.9,377,377,378.35,381.09,27590,10514372.25,22056,79.94
Share43,13-Jul-16,378.35,378.6,378.85,371,375.7,375.3,375.48,15346,5762123.95,8532,55.6
Share43,14-Jul-16,375.3,376.75,386.15,376,384,384.85,383.32,43580,16705280.85,29957,68.74
Share43,15-Jul-16,384.85,387.85,388.9,373.3,374.1,375.5,380.13,25163,9565102.6,16838,66.92
Share43,18-Jul-16,375.5,379.2,384,374.1,374.2,375,377.52,14689,5545352.85,10195,69.41
Share43,19-Jul-16,375,378.45,379,371.25,371.65,372.1,374.55,17906,6706719.05,11273,62.96
Share43,20-Jul-16,372.1,377.65,384,368.15,371.9,372.6,377.51,52439,19796397.85,25670,48.95
Share43,21-Jul-16,372.6,375,378,370,370.2,370.45,373.03,16467,6142634,11676,70.91
Share43,22-Jul-16,370.45,370,377.6,367,367.05,368.1,371.16,21200,7868636.5,14971,70.62
Share43,25-Jul-16,368.1,368.25,374.7,363.25,368.8,371.15,370.21,24539,9084489.6,16203,66.03
Share43,26-Jul-16,371.15,374.65,385.05,371.1,373.1,373.15,378.9,61787,23411401,23054,37.31
Share43,27-Jul-16,373.15,376,380.2,375,379.9,379.2,378.58,22006,8331135.5,15751,71.58
Share43,28-Jul-16,379.2,382.6,401,382.25,385.35,386.3,391.74,118667,46486029.25,63028,53.11
Share43,29-Jul-16,386.3,387.75,389.2,382.45,386.9,385.6,386.39,18938,7317437.45,12385,65.4
Share43,1-Aug-16,385.6,391.45,391.45,377.2,385,384.1,383.2,25304,9696515.25,17833,70.48
Share43,2-Aug-16,384.1,385.2,387.45,380.1,381.9,381.3,383.1,67690,25931896.75,63612,93.98
Share43,3-Aug-16,381.3,381.9,381.9,370.95,371.9,374,374.29,18777,7027968.1,11484,61.16
Share43,4-Aug-16,374,377.6,383.4,370.25,378,376.15,377.15,26197,9880265.65,13696,52.28
Share43,5-Aug-16,376.15,368.65,378,351.8,377,374.5,366.82,149372,54792404.05,100007,66.95
Share43,8-Aug-16,374.5,370,382,362.3,382,374.15,370.65,55061,20408554.9,41139,74.72
Share43,9-Aug-16,374.15,377.45,379.7,371.05,372.1,372.3,374.98,37992,14246239.5,23458,61.74
Share43,10-Aug-16,372.3,375.95,377.1,362.7,366.7,367.45,369.45,37815,13970682.75,23111,61.12
Share43,11-Aug-16,367.45,369.25,372.3,363,364,366.3,367.9,12446,4578859.85,7176,57.66
Share43,12-Aug-16,366.3,372.45,372.5,356.5,360,360,362.45,18049,6541868,11068,61.32
Share43,16-Aug-16,360,353.3,370,351,354.2,356.05,357.83,13408,4797775.1,8662,64.6
Share43,17-Aug-16,356.05,357.05,364.4,353,355.1,356,356.09,214659,76438242.35,209151,97.43
Share43,18-Aug-16,356,356.15,368.45,356.1,359.95,360.25,362.18,24237,8778088.8,15023,61.98
Share43,19-Aug-16,360.25,357.1,367.4,357.1,362,361.6,362.89,9933,3604620.45,5606,56.44
Share43,22-Aug-16,361.6,365,365,357,361.95,360.95,360.96,13382,4830301.55,7662,57.26
Share43,23-Aug-16,360.95,359.4,368.5,359.1,359.6,359.7,362.95,26018,9443269.95,18130,69.68
Share43,24-Aug-16,359.7,363.25,364.9,359.45,362,363.8,361.25,8147,2943143.15,6686,82.07
Share43,25-Aug-16,363.8,366,366,360.1,363.75,364.15,364,219021,79724626.35,214990,98.16
Share43,26-Aug-16,364.15,364,380,364,374,373.05,364.75,372752,135961374.2,360420,96.69
Share43,29-Aug-16,373.05,376,382,371.1,376,373.55,376.4,17603,6625817.55,9932,56.42
Share43,30-Aug-16,373.55,374.8,378.7,372,372.75,373.25,374.63,12613,4725226.45,8258,65.47
Share43,31-Aug-16,373.25,375.7,375.7,363.2,364.85,364.8,367.22,27174,9978937.4,19151,70.48
Share43,1-Sep-16,364.8,366.1,372.7,362.5,369.7,369.55,369.27,25516,9422172.75,18949,74.26
Share43,2-Sep-16,369.55,368.05,374,365,366.5,367.2,368.16,10859,3997853.45,7949,73.2
Share43,6-Sep-16,367.2,370,372.75,366,369.7,369.25,369.86,16732,6188499.3,12160,72.68
Share43,7-Sep-16,369.25,370,374.05,366,372,371.45,370.42,16391,6071588.95,11424,69.7
Share43,8-Sep-16,371.45,373.9,374,367.05,369.2,372.7,371.4,20590,7647092.55,14735,71.56
Share43,9-Sep-16,372.7,372.75,372.95,363,363.6,363.8,365.76,12152,4444742.5,8919,73.4
Share43,12-Sep-16,363.8,363.85,363.85,357,362.85,359.25,359.24,11963,4297610.55,8975,75.02
Share43,14-Sep-16,359.25,361.85,365,355,363,362.75,358.14,28817,10320552.2,24604,85.38
Share43,15-Sep-16,362.75,360.4,367.95,360,367,366.35,364.29,14500,5282153.65,8886,61.28
Share43,16-Sep-16,366.35,363,371.9,358,358.5,360.15,364.53,40490,14759899.4,28248,69.77
Share43,19-Sep-16,360.15,366.95,370.7,366,367.5,368.3,369,17041,6288195.4,10691,62.74
Share43,20-Sep-16,368.3,370.95,389.65,368.55,380.5,378.65,383.64,114796,44040430.1,38990,33.96
Share43,21-Sep-16,378.65,378.5,395,378.5,390.8,390.15,390.01,75998,29639931.9,32904,43.3
Share43,22-Sep-16,390.15,383.6,405,383.6,403,400.55,397.34,145473,57802247.15,73110,50.26
Share43,23-Sep-16,400.55,413.9,417,403.45,407,407.2,410.93,127677,52466262.85,65652,51.42
Share43,26-Sep-16,407.2,407,410.9,391.6,393.15,394.55,398.55,33994,13548261.9,20008,58.86
Share43,27-Sep-16,394.55,399.3,403.75,390,390.75,391.15,394.07,19173,7555501.15,11780,61.44
Share43,28-Sep-16,391.15,393.5,399,391.1,395,394.4,394.93,71099,28079176.35,62517,87.93
Share43,29-Sep-16,394.4,398.95,400,360.25,373.2,375.65,376.88,52248,19691309.3,35045,67.07
Share43,30-Sep-16,375.65,379.65,384.4,362.15,383.95,382.1,379.01,21657,8208160.5,14719,67.96
Share43,3-Oct-16,382.1,375.55,401,375.55,385,389.05,390.83,47838,18696409.55,36744,76.81
Share43,4-Oct-16,389.05,385.5,390.9,384.65,389.75,389.25,388.95,38122,14827647.45,34158,89.6
Share43,5-Oct-16,389.25,405,463,405,449.05,450.65,448.21,1192201,534358510.8,285520,23.95
Share43,6-Oct-16,450.65,453.2,457.3,430.05,435.2,434.5,440.36,191851,84483439.25,72565,37.82
Share43,7-Oct-16,434.5,435,443.9,414.1,421.9,420.95,425.35,109090,46401184.65,57395,52.61
Share43,10-Oct-16,420.95,424.15,443.4,423,433.5,432.5,435.03,127628,55521873.5,52842,41.4
Share43,13-Oct-16,432.5,431.9,432,415,420,420,420.89,180825,76108223.85,161639,89.39
Share43,14-Oct-16,420,425,437.5,422,424.95,425.35,429.18,94239,40445365.6,47334,50.23
Share43,17-Oct-16,425.35,425.5,439.9,423.45,424.05,424.7,431.3,75267,32462472.35,39485,52.46
Share43,18-Oct-16,424.7,428.9,433.05,418.25,422,421.55,424.07,53331,22616323.5,35474,66.52
Share43,19-Oct-16,421.55,425.95,426,419,419.5,419.45,420.32,127246,53483466.1,119701,94.07
Share43,20-Oct-16,419.45,422.4,435.5,422,423.9,423.1,428.73,65030,27879990.9,38901,59.82
Share43,21-Oct-16,423.1,425.6,426,419,420.05,421.6,422.19,125032,52787750.75,115357,92.26
Share43,24-Oct-16,421.6,421.05,433.85,421.05,425,425.75,428.36,64692,27711596.5,42396,65.54
Share43,25-Oct-16,425.75,427.5,428.35,415.1,416.5,417.25,420.44,38698,16270141.05,30260,78.2
Share43,26-Oct-16,417.25,418.65,426.8,410.25,421,421.15,422.1,44493,18780508.75,30848,69.33
Share43,27-Oct-16,421.15,422.55,425.9,416.1,423,423.15,421.65,31225,13166166,21178,67.82
Share43,28-Oct-16,423.15,424.4,439.25,420.9,426,427.7,431.54,109977,47459866.4,41242,37.5
Share43,30-Oct-16,427.7,432.1,434.7,428.05,433,433.3,433.01,18398,7966462.85,11317,61.51
Share43,1-Nov-16,433.3,437.2,437.2,428.3,429,430.45,430.98,30781,13266040.65,20157,65.49
Share43,2-Nov-16,430.45,425.15,427.2,420.05,422.15,422.25,423.58,39598,16772744.25,28831,72.81
Share43,3-Nov-16,422.25,423.7,426.95,404.5,404.5,409.9,416.28,38062,15844573,25904,68.06
Share43,4-Nov-16,409.9,412.75,415,397.5,403.6,406.1,405.32,59619,24164977.65,29209,48.99
Share43,7-Nov-16,406.1,409,418.6,383.3,395,395.35,394.1,86438,34065255.7,42569,49.25
Share43,8-Nov-16,395.35,399.3,410,390.05,401.1,402.1,401.64,39071,15692296.2,26288,67.28
Share43,9-Nov-16,402.1,375,409,335.3,403.05,403.55,385.31,76368,29425052.75,48402,63.38
Share43,10-Nov-16,403.55,407,416.2,401.3,406,405.1,408.56,19524,7976726.05,13450,68.89
Share43,11-Nov-16,405.1,400.55,407,393.35,406,404.35,400.71,62965,25230972.8,54601,86.72
